Time,0.1HZ,0.3HZ,0.7HZ,1HZ,3HZ,7HZ,10HZ,15HZ,30HZ,
78.78,344.850006,327.569,316.009003,312.233002,327.187012,398.755005,373.309998,364.306976,415.464996,
78.8,344.278015,327.264008,316.237976,312.575989,327.110992,398.298004,373.042999,364.345001,414.931,
78.82,343.706024,327.798004,316.048004,312.690002,326.920013,397.648987,372.85199,364.154022,414.701996,
78.84,343.401001,328.065002,315.894989,312.270996,327.187012,397.268005,373.118988,363.963013,414.359009,
78.86,342.52301,327.45401,316.123993,312.270996,327.798004,396.772003,373.080994,364.116028,413.97699,
78.88,342.256012,327.683014,316.123993,312.195007,327.377991,396.885986,373.195007,363.58197,413.671997,
78.9,341.684021,327.683014,316.161987,312.346985,327.187012,396.618988,372.966003,363.543976,413.175995,
78.92,340.768005,327.45401,316.009003,312.30899,327.110992,396.35199,372.393982,363.734009,412.794006,
78.94,340.311005,326.843994,315.970978,312.537994,327.110992,395.817993,372.242004,363.810974,412.488983,
78.96,340.119995,326.996002,315.894989,312.423004,326.958008,394.863983,372.126984,363.200012,412.298004,
78.98,339.20401,327.035004,315.894989,312.690002,326.806,394.216003,372.279999,363.238007,411.993011,
79,339.089996,326.615021,316.161987,312.766998,326.768005,393.987,372.242004,363.429016,411.612,
79.02,338.747009,326.729004,315.894989,312.346985,326.729004,393.833984,372.20401,362.819,411.612,
79.04,338.518005,327.072998,316.237976,312.079987,326.768005,393.528992,371.821991,363.162018,411.230011,
79.06,338.097992,326.729004,316.352997,312.079987,326.615021,393.261993,371.173004,363.314972,410.582001,
79.08,337.563995,326.539001,316.199982,312.041992,326.843994,393.070984,371.020996,362.628021,410.048004,
79.1,337.067993,326.424011,315.894989,312.233002,326.958008,392.346008,370.601013,362.475006,410.01001,
79.12,336.609985,326.272003,315.703979,312.30899,326.806,392.040985,370.601013,362.132019,409.933014,
79.14,336.229004,326.042999,316.048004,312.233002,326.843994,391.697998,370.449005,361.178009,409.247009,
79.16,335.846985,325.813995,315.819,312.195007,326.882019,391.583008,370.753998,360.987976,409.132019,
79.18,335.237,326.424011,316.009003,312.346985,326.843994,390.859009,370.410004,361.21698,408.789001,
79.2,334.892975,326.233002,316.199982,312.270996,326.768005,390.363007,370.028992,360.606018,407.988007,
79.22,334.816986,325.546997,315.970978,312.270996,326.653015,389.942993,369.723999,360.492004,407.606018,
79.24,334.778992,325.585022,315.970978,312.156006,326.386017,389.675995,368.998993,360.567993,407.492004,
79.26,334.587982,325.738007,315.819,311.889008,326.69101,389.561005,369.265991,359.766998,406.958008,
79.28,334.09198,325.356018,315.741974,312.003998,326.768005,389.333008,369.113007,359.5,406.309021,
79.3,333.862976,325.279999,315.398987,311.850983,326.462006,388.875,369.075012,359.652008,406.003998,
79.32,333.673004,325.471008,315.398987,311.774994,326.69101,388.798004,368.960999,359.195007,406.080017,
79.34,332.910004,325.279999,315.474976,311.699005,326.195007,388.149994,368.389008,358.812988,405.508026,
79.36,332.527985,325.013,315.665985,311.737,326.424011,387.768005,368.083008,359.462006,405.508026,
79.38,332.718994,325.356018,315.819,311.889008,326.576996,387.386993,368.160004,359.233002,405.241028,
79.4,332.527985,325.432007,316.199982,312.079987,326.576996,387.196014,368.083008,358.54599,404.745026,
79.42,331.917999,324.936005,315.932983,312.30899,326.729004,386.548004,368.045013,358.165009,404.401978,
79.44,331.651001,325.08902,315.514008,312.270996,326.462006,386.548004,367.968994,358.393005,404.02002,
79.46,331.880005,325.165009,315.514008,312.156006,326.424011,386.39502,367.626007,357.936005,403.715027,
79.48,331.53598,324.364014,315.627991,311.850983,326.424011,385.937012,366.596008,357.936005,403.562012,
79.5,331.154999,324.364014,315.589996,312.156006,326.272003,385.518005,366.328003,358.316986,402.837006,
79.52,330.77301,324.783997,315.398987,312.195007,325.890015,385.098022,366.32901,358.049988,402.34198,
79.54,330.621002,324.516998,315.474976,311.889008,325.623016,384.60202,365.947021,357.78299,402.417999,
79.56,330.048004,324.364014,315.552002,312.233002,325.813995,384.297028,365.794006,357.59198,402.188995,
79.58,329.858002,324.212006,315.131989,312.346985,325.928009,383.763,366.061005,357.744995,401.769012,
79.6,330.048004,324.326019,315.819,312.270996,326.386017,383.724976,365.718018,356.752991,401.654999,
79.62,329.17099,324.288025,315.131989,312.079987,326.233002,383.038025,365.069977,356.981995,401.235016,
79.64,329.132996,324.097015,315.131989,312.003998,325.966003,382.809021,364.955017,357.402008,400.815979,
79.66,329.591003,324.173004,315.093994,311.889008,326.005005,382.542023,364.726013,357.057983,400.548004,
79.68,329.17099,324.173004,315.131989,312.079987,325.585022,382.198975,364.421021,356.906006,400.548004,
79.7,329.018005,323.983002,315.056,312.346985,325.546997,381.817017,364.497009,356.714996,400.014008,
79.72,328.980011,324.173004,314.826996,312.384979,325.928009,381.550018,364.573975,356.523987,399.899994,
79.74,328.828003,324.097015,315.285004,312.270996,325.585022,380.825012,364.650024,356.523987,399.251007,
79.76,328.674988,323.983002,315.360992,311.966003,325.699005,380.673004,363.65802,356.523987,398.794006,
79.78,328.446014,323.983002,314.826996,311.850983,325.890015,380.481995,363.65802,356.752991,398.565002,
79.8,328.065002,323.753998,315.093994,311.583984,325.623016,379.947998,363.58197,356.294983,398.945984,
79.82,327.835999,323.563019,314.902985,311.660004,325.279999,379.795013,363.162018,356.256989,398.220978,
79.84,327.644989,323.448975,314.673981,311.850983,325.279999,379.337006,363.124023,356.065979,398.106995,
79.86,327.606995,323.334015,314.789001,312.195007,325.013,378.917999,363.085999,355.876007,397.953979,
79.88,327.416016,323.296021,314.86499,312.270996,325.127014,378.764984,362.628021,355.798981,397.764008,
79.9,327.072998,322.952972,314.751007,311.927002,325.013,378.459991,362.933014,355.722992,397.457977,
79.92,326.996002,322.838013,315.018005,311.850983,325.356018,377.925995,362.70401,355.98999,397.228973,
79.94,326.997009,322.800018,315.322998,311.889008,325.394012,377.963989,362.208008,355.798981,397.228973,
79.96,326.462006,322.762024,315.056,311.812988,325.318024,377.734985,362.017975,355.609009,396.618988,
79.98,326.653015,322.304016,314.940979,311.54599,324.669006,377.734985,362.246979,355.22699,396.46701,
80,326.309998,322.266022,314.940979,311.927002,324.631012,377.429993,362.094025,355.340973,396.389984,
80.02,326.615021,322.228027,314.902985,311.966003,324.593018,377.162994,361.789001,355.073975,396.122986,
80.04,326.386017,322.037018,314.86499,311.774994,324.631012,376.591003,361.292999,355.073975,395.664978,
80.06,325.928009,321.77002,314.826996,311.812988,324.783997,376.17099,361.026001,355.151001,395.588989,
80.08,326.080994,321.808014,314.751007,311.774994,324.860016,375.97998,360.606018,355.188995,395.208008,
80.1,326.080994,321.732025,314.902985,311.507996,324.936005,375.674988,360.796997,355.22699,394.979004,
80.12,325.928009,321.541016,315.207977,311.470001,324.516998,375.598999,360.796997,355.455994,394.673004,
80.14,325.661011,321.57901,314.826996,311.812988,324.669006,375.40799,360.644012,355.03598,394.596985,
80.16,325.661011,321.617004,314.826996,311.774994,324.593018,375.065002,360.529999,354.539978,393.682007,
80.18,325.432007,321.808014,314.635986,311.393005,324.555023,374.987976,360.453003,354.692993,393.490997,
80.2,324.746002,321.427002,314.635986,311.316986,324.555023,374.569,360.186005,354.539978,393.299988,
80.22,324.860016,321.732025,314.559998,311.35498,324.669006,373.881989,359.575989,354.730988,393.03299,
80.24,324.89801,321.541016,314.751007,311.203003,324.631012,373.806,359.614014,354.501984,393.147003,
80.26,324.555023,321.541016,314.826996,311.240997,324.631012,373.539001,359.270996,354.388,392.84198,
80.28,324.708008,321.503021,314.86499,311.583984,324.708008,373.195007,359.270996,354.617004,392.498993,
80.3,324.975006,321.57901,315.018005,311.737,324.746002,372.927979,359.270996,354.350006,392.423004,
80.32,324.593018,321.427002,314.940979,311.470001,324.364014,373.042999,358.774994,354.310974,392.118011,
80.34,324.516998,321.045013,314.902985,311.393005,324.593018,372.927979,358.622009,354.578003,391.660004,
80.36,324.364014,321.274017,314.751007,311.203003,324.364014,372.622986,358.393005,354.083008,391.544983,
80.38,324.288025,320.701996,314.789001,311.126007,324.631012,372.509003,358.278992,353.967987,391.164001,
80.4,324.13501,320.968994,314.751007,311.164001,324.097015,372.050995,358.278992,353.891998,390.630005,
80.42,324.326019,320.244019,314.635986,310.973999,324.173004,371.44101,358.316986,353.738983,390.705994,
80.44,324.13501,320.397003,314.751007,311.165009,324.173004,371.669006,358.165009,353.587006,390.47699,
80.46,324.364014,321.160004,314.86499,311.278992,324.173004,371.516998,357.669006,353.662994,390.209991,
80.48,324.173004,320.778015,315.056,311.126007,324.13501,371.020996,357.707001,353.929993,390.019012,
80.5,324.097015,320.854004,314.902985,310.973999,324.13501,370.678009,357.477997,353.81601,389.904999,
80.52,323.983002,320.701996,314.940979,310.630005,324.173004,370.562988,357.095978,353.662994,389.446991,
80.54,324.021027,320.358002,315.018005,310.440002,324.13501,370.410004,357.210999,353.471985,388.950989,
80.56,324.059021,320.091003,315.093994,310.248993,324.097015,370.220001,357.019989,353.815002,389.027008,
80.58,324.097015,320.091003,314.789001,311.011993,323.601013,369.571014,356.677002,353.662994,388.912994,
80.6,324.021027,320.130005,315.056,310.936005,323.601013,369.113007,356.523987,353.43399,388.531006,
80.62,323.983002,320.167999,314.826996,310.669006,323.906006,369.152008,356.523987,353.471985,388.416992,
80.64,323.792023,320.625977,314.789001,310.936005,324.097015,368.656006,356.218994,353.395996,388.455017,
80.66,323.983002,320.81601,314.597992,310.401001,324.097015,368.312012,355.951996,353.509979,388.112,
80.68,324.097015,320.358002,314.559998,310.286987,324.097015,368.274017,355.760986,353.395996,387.692017,
80.7,323.601013,320.472992,314.406982,310.324982,324.097015,368.197998,355.951996,353.395996,387.692017,
80.72,323.868011,320.472992,314.368988,310.744995,323.677002,367.81601,355.722992,353.091003,387.578003,
80.74,324.021027,320.091003,314.444977,310.78299,323.181976,367.855011,355.609009,353.166992,387.348999,
80.76,323.792023,320.015015,314.444977,311.126007,323.220001,367.778015,354.921997,353.053009,387.196014,
80.78,323.563019,320.587006,314.368988,311.240997,323.410004,366.481018,355.073975,352.937988,386.929016,
80.8,323.639008,320.701996,314.406982,310.744995,323.448975,366.824005,355.03598,353.052002,386.777008,
80.82,323.410004,320.397003,314.673981,310.286987,323.639008,366.748016,354.921997,352.899994,386.585999,
80.84,323.181976,320.511017,314.673981,310.019989,323.601013,365.794006,354.959991,352.899994,386.356995,
80.86,323.677002,320.167999,314.330994,310.210999,323.487,365.756012,354.730988,353.013977,386.281006,
80.88,323.334015,320.130005,314.330994,310.440002,323.410004,365.833008,354.730988,352.824005,385.861023,
80.9,323.067017,320.053009,314.330994,310.477997,323.181976,365.489014,354.121002,352.708984,385.785004,
80.92,323.296021,320.358002,314.255005,311.126007,322.800018,365.108002,353.81601,352.746979,385.594025,
80.94,322.952972,320.358978,314.330994,311.126007,322.952972,365.108002,354.005981,352.47998,385.708008,
80.96,322.571014,320.130005,314.330994,310.324982,323.220001,364.573975,353.891998,352.061005,385.327026,
80.98,322.991028,320.397003,314.330994,310.210999,323.334015,363.848999,353.587006,352.136993,385.059998,
81,322.647003,320.549011,314.255005,310.286987,323.067017,364.154022,353.587006,352.365997,385.022003,
81.02,322.914001,320.282013,314.406982,310.363007,322.762024,363.887024,353.509979,351.984009,384.754974,
81.04,322.53302,319.709991,314.330994,310.440002,323.067017,363.276978,353.242981,352.136993,384.678009,
81.06,322.800018,320.205994,314.330994,310.936005,322.991028,363.238007,353.395996,351.794006,384.335022,
81.08,322.457001,319.748016,314.406982,311.087982,322.647003,363.238007,353.395996,351.488007,384.106018,
81.1,322.380005,319.786011,314.292999,310.897003,322.876007,362.819,353.091003,351.411987,384.068024,
81.12,322.075012,320.015015,314.292999,311.011993,322.72403,362.552002,352.862,351.527008,383.572021,
81.14,321.884003,319.709991,314.330994,311.126007,322.647003,362.399017,352.785004,351.373993,383.534027,
81.16,322.228027,319.709991,314.406982,310.897003,322.838013,361.979004,352.47998,351.259003,383.457977,
81.18,322.53302,319.671997,314.406982,310.630005,322.800018,361.903015,352.518005,351.259003,383.114014,
81.2,322.495026,319.709991,314.330994,310.820984,322.189972,362.132019,352.47998,351.411987,382.88501,
81.22,322.075012,320.015015,314.330994,311.316986,322.609009,361.407013,352.557007,351.069,382.809021,
81.24,322.037018,320.015015,314.177979,311.087982,322.685974,361.292999,352.365997,350.877991,382.580017,
81.26,322.189972,319.671997,314.330994,310.973999,322.53302,361.178009,352.098999,350.915985,382.046021,
81.28,321.77002,319.824005,313.91098,311.126007,322.457001,360.720978,351.984009,351.031006,382.046021,
81.3,321.503021,319.367004,313.605988,310.59201,322.075012,360.338989,351.602997,350.877991,381.931976,
81.32,321.960999,319.404999,313.988007,310.669006,321.960999,360.644012,351.221008,350.802002,381.931976,
81.34,321.960999,319.175995,314.368988,311.240997,321.999023,360.110016,351.106995,350.992004,381.626007,
81.36,321.960999,319.367004,314.483002,311.087982,322.151978,359.537994,351.335999,350.648987,381.588013,
81.38,321.694,319.709991,314.330994,311.164001,322.037018,359.652008,351.298004,350.572998,381.550018,
81.4,321.655975,319.252014,314.330994,311.203003,322.189972,359.195007,351.144989,350.381989,380.863007,
81.42,321.541016,319.367004,314.330994,311.316986,322.380005,359.003998,351.259003,350.343994,380.901978,
81.44,321.427002,319.404999,314.255005,311.011993,322.113007,358.850983,350.992004,350.229004,380.519989,
81.46,321.617004,319.213989,314.330994,311.087982,322.266022,358.889008,350.687012,350.381989,380.481995,
81.48,321.160004,319.061005,314.330994,311.164001,322.571014,358.622009,350.802002,350.268005,380.252991,
81.5,321.388977,319.213989,314.444977,311.240997,321.999023,358.35498,350.610992,349.734009,380.252991,
81.52,321.617004,319.213989,314.368988,311.660004,322.151978,358.54599,350.610992,349.772003,380.100006,
81.54,321.427002,319.290009,314.444977,311.737,322.53302,358.278992,350.343994,349.695007,379.910004,
81.56,321.007019,319.252014,314.559998,311.583984,322.113007,358.011993,350.039001,349.657013,379.872009,
81.58,320.968994,319.213989,314.330994,311.126007,322.418976,358.049988,350.152985,349.35199,379.643005,
81.6,321.160004,319.213989,314.368988,311.011993,322.380005,357.89801,349.885986,349.390015,379.222992,
81.62,321.350006,319.138,314.406982,310.973999,321.999023,357.630005,349.505005,349.046997,379.184998,
81.64,321.388977,319.290009,314.368988,311.011993,321.617004,357.286987,349.657013,348.971008,379.147003,
81.66,321.312012,319.252014,314.406982,311.470001,322.151978,357.019989,349.009003,349.122986,379.109009,
81.68,321.045013,319.252014,314.368988,311.774994,321.922974,356.944,349.238007,348.817993,379.147003,
81.7,320.854004,319.290009,314.368988,311.812988,321.655975,356.981995,349.046997,348.550995,378.841003,
81.72,320.931,319.175995,314.330994,311.621979,321.655975,356.599976,348.932007,348.550995,378.651001,
81.74,321.045013,318.946991,314.330994,311.35498,321.884003,356.485992,348.513,348.627014,378.421997,
81.76,321.312012,319.213989,314.330994,311.164001,321.694,356.218994,348.703003,348.39801,377.850006,
81.78,321.083008,319.213989,314.406982,311.203003,321.57901,356.143005,348.513,348.321991,377.925995,
81.8,320.931,319.175995,314.406982,311.35498,321.655975,356.027985,348.513,348.054993,377.811005,
